x,y,z,labels
14.851726,8.278798,9.016472,-1
13.367003,7.6465707,11.503024,-1
14.994333,8.162781,9.926655,3
14.250761,8.994296,10.587548,-1
15.641585,8.594487,11.531263,-1
15.65858,7.1040483,11.167453,-1
16.285202,7.1522894,11.11424,-1
15.552357,6.8867464,9.566743,-1
14.094844,7.636916,11.63968,-1
15.112859,5.5043416,10.632962,14
16.046185,8.514755,10.115188,11
16.11518,8.679381,10.907773,-1
14.431539,7.6933413,8.769948,5
14.11562,9.207922,10.36897,10
14.908793,8.745184,9.103754,-1
14.466115,7.3646793,9.052584,5
14.492455,6.8737288,9.5070305,5
15.243632,8.084696,11.113771,-1
15.079103,5.2782254,12.374432,13
16.109297,8.679615,10.914901,-1
14.581809,9.193621,10.8518715,9
15.179219,8.005041,11.285081,-1
14.577966,6.8947806,9.619194,5
15.115886,7.9263983,11.048954,-1
13.903023,6.0402555,9.921975,12
16.054184,8.486964,9.683452,11
14.310383,8.558346,9.31534,-1
15.948441,8.5639925,10.172888,11
15.856191,8.103102,10.375776,-1
14.213262,8.006369,9.224089,5
14.821812,9.064016,11.476419,-1
14.372602,7.6903396,8.813708,5
15.86556,7.7842364,10.71374,-1
15.172048,8.314153,9.849095,3
13.439295,7.5467973,10.918919,-1
15.8188715,7.7875166,10.825806,-1
15.898349,7.147427,10.8907795,-1
14.523514,8.414432,10.582848,-1
13.257562,7.7286873,11.447459,0
15.117168,6.672784,10.977603,-1
15.018578,5.5515003,11.88618,13
15.355879,6.1336317,10.005706,-1
14.27329,5.8743563,10.371183,-1
15.674822,6.11614,10.840722,6
13.956672,8.015157,10.463839,4
14.415428,7.230632,11.182387,-1
15.115121,8.210965,11.055564,-1
14.154417,9.288554,10.096322,10
15.372343,9.179564,11.677606,7
14.643452,9.629138,11.313623,-1
14.259896,7.6952553,9.990716,-1
14.568184,5.6853485,11.357463,-1
14.683664,6.031361,10.241022,-1
16.31439,7.9858856,11.465221,15
15.5996275,6.6872773,10.842948,-1
15.838705,7.2219954,11.115721,16
15.474923,8.805641,10.718725,-1
13.670256,5.8591704,9.628551,12
14.827949,6.9123993,9.324836,5
15.653779,8.482726,11.327011,18
14.036077,9.307361,11.075316,9
14.085246,6.979197,11.411467,-1
15.654282,9.033646,11.138877,18
15.106196,9.374481,10.084338,-1
14.762099,6.8917766,10.678881,-1
15.886415,7.4438357,9.709827,-1
14.728105,7.157389,9.410334,5
14.689537,5.7409415,12.099709,-1
14.664885,7.6826224,8.877831,5
14.601815,5.795521,9.8127365,-1
13.4151745,7.5518064,10.950848,-1
16.46107,8.058385,11.388052,15
15.034143,5.2735868,12.225923,13
15.88087,7.8454876,10.856664,18
14.39993,9.310223,11.038591,9
14.435008,5.64656,10.202293,14
15.041231,8.501162,11.786879,8
14.316406,6.425258,10.557482,-1
15.109064,7.112281,10.023464,-1
13.316403,8.085424,11.267875,0
13.1919,8.205158,11.242861,0
13.948981,6.8400426,10.298253,-1
14.018073,7.973919,10.7221575,4
14.179853,7.658248,11.650379,-1
14.56618,6.5085764,10.157897,-1
14.529224,6.9822373,10.836232,4
14.893105,8.669146,11.864106,8
14.326328,5.7514453,10.338751,14
15.595852,6.739066,10.411371,-1
16.403767,8.07426,11.419096,15
14.533291,9.685165,11.225552,-1
14.180551,8.980271,10.121426,10
15.043254,5.3162003,12.234543,13
15.678222,9.070741,10.953454,18
14.515015,9.604102,11.256073,9
15.399253,9.282331,11.55827,7
14.90676,9.04035,11.524569,-1
15.279694,9.079119,10.552702,-1
15.639301,8.023962,11.480377,16
15.676928,5.898539,10.936196,6
14.599265,8.78282,11.340131,9
15.005707,5.8029957,11.628977,-1
15.861365,8.80421,11.110568,18
13.960703,6.029516,9.566391,12
14.311021,9.315162,10.995358,9
14.938793,8.195712,9.877188,3
14.378087,8.230536,10.53651,-1
15.648032,5.9693313,11.043895,6
14.985653,8.205381,9.847505,3
14.947912,9.593722,10.612444,-1
15.387305,8.513885,11.269356,-1
15.779172,7.3748126,11.207311,16
14.518791,9.668047,10.981092,9
16.33698,7.8720245,11.509035,15
15.478202,8.760363,9.858498,-1
14.120364,9.264191,11.037726,9
14.609283,5.2912083,10.551527,14
14.78772,8.960825,11.375021,9
14.722933,6.0736027,9.812475,14
14.556353,9.420229,10.954319,9
15.327461,7.2842455,9.716346,-1
15.769963,6.4976215,11.017812,-1
15.620866,7.5774856,11.377016,-1
14.594441,7.00992,10.210007,-1
15.294026,6.7690816,10.311099,6
14.710548,7.2773166,11.575139,-1
14.90354,7.54202,11.250629,-1
14.9104,7.3990297,10.9513235,-1
13.804598,5.7921963,9.639433,12
15.391779,5.8631306,11.896356,-1
15.586927,9.041225,9.985213,-1
15.2745905,5.5584364,12.054931,13
14.490321,9.657896,11.170223,9
14.749132,9.215361,10.340648,-1
13.9649315,9.153832,11.016257,9
14.557324,9.145594,11.067694,9
15.553764,8.850836,10.145674,-1
15.712975,8.319186,9.450955,-1
14.899885,8.369849,9.749405,3
15.206184,8.359402,9.818637,3
13.992418,8.131565,9.264723,-1
14.701543,6.63931,11.466406,-1
14.878445,7.3559947,10.758611,-1
14.312015,9.111982,9.882944,-1
14.721414,8.475817,11.353664,-1
14.487465,7.67023,8.81854,5
15.806729,7.279716,11.1765785,16
13.925823,7.454115,10.859413,4
14.040588,8.255868,9.356547,-1
14.084916,7.1318097,11.346563,-1
15.005572,5.8557124,10.009729,-1
15.705807,8.534815,9.684651,11
13.802898,6.5372443,11.3876915,2
14.506171,6.831397,10.251897,-1
14.498684,7.564937,8.87567,5
16.119513,8.27743,11.510066,-1
14.116521,6.626359,10.122616,-1
14.830244,5.860157,9.824112,14
14.860148,5.9908605,9.789721,14
15.107718,6.9611945,11.615437,-1
14.049542,7.4731874,11.602354,-1
15.170922,7.8673425,10.303,-1
16.277489,7.1525044,11.064777,-1
16.288065,7.799603,11.54732,15
15.882807,7.3984966,9.622413,-1
16.118568,8.823103,11.300619,-1
15.039555,9.416451,11.360419,-1
13.6898,5.8778596,10.09698,-1
13.718628,6.05527,9.770573,12
13.953878,7.971724,10.414259,4
15.555376,9.148599,11.027454,18
15.580659,8.412327,11.063865,-1
14.875265,9.357679,11.096651,-1
14.731906,8.898339,11.082713,-1
14.676157,7.203981,10.237229,-1
14.513507,8.372609,11.016527,-1
15.360859,7.371803,9.816227,-1
15.481344,7.98528,10.605098,-1
15.896169,8.101648,10.411453,-1
14.091761,9.198445,10.242745,-1
14.634694,7.018884,9.197625,5
14.600046,5.4537992,10.308915,14
16.2761,8.257822,11.13874,-1
14.513516,7.5382113,8.939048,5
14.514414,7.114407,9.07688,5
16.287685,8.263102,11.119805,-1
14.491498,6.318296,11.260056,-1
15.280205,9.262979,11.542732,7
13.929404,9.086083,10.937203,9
13.91136,7.714796,10.72389,4
14.574272,5.5657363,10.132855,14
15.911273,8.121609,10.480521,-1
16.158594,8.729857,11.042729,-1
14.8984785,8.737369,11.778893,8
15.150323,9.46292,11.325377,-1
13.958339,7.879161,10.430146,4
15.444792,9.407453,10.677263,-1
14.79066,6.302362,9.815576,-1
15.28618,5.9536147,10.238936,-1
15.313562,9.250817,11.630454,7
14.790506,9.168764,9.771107,-1
14.51676,6.857159,9.408203,5
14.421326,5.626794,10.225863,14
13.95007,7.920147,10.529141,4
14.648658,8.87726,10.657054,-1
16.529257,8.001471,11.157673,-1
15.177916,8.745414,11.238084,-1
14.592507,5.736381,9.910508,14
16.159166,8.518386,10.100244,11
14.267776,5.753695,10.863088,-1
15.283003,9.200549,11.581009,7
14.897021,8.625977,11.822798,8
16.158918,8.702329,11.015774,-1
15.1363125,8.832008,10.399091,-1
14.617503,6.446162,10.54873,-1
13.92557,7.9081845,10.696533,4
15.148854,5.8315434,10.1479225,-1
14.712626,5.3978715,10.317196,14
